1250, -78.382957 0. 81.692123 -34.179028;
1260, -73.31118 0. 80.558029 -36.476288;
1270, -75.191017 0. 80.085968 -37.675659;
1280, -78.142494 0. 87.128868 -30.018969;
1290, -77.019981 0. 80.062302 -38.814304;
1300, -78.189667 0. 74.623589 -45.270477;
1310, -78.513794 0. 87.965836 -29.910479;
1320, -76.586868 0. 86.180283 -32.92791;
1330, -77.721382 0. 95.859245 -27.930964;
1340, -78.159012 0. 91.669563 -29.48391;
1350, -78.751511 0. 89.943176 -31.198986;
1360, -76.850067 0. 86.185852 -33.270981;
1370, -78.524422 0. 84.875061 -34.717129;
1380, -80.319023 0. 91.802795 -28.826986;
1390, -79.993469 0. 89.893135 -31.661072;
1400, -79.364899 0. 88.819374 -30.298048;
1410, -78.686325 0. 93.305664 -32.827862;
1420, -77.169701 0. 91.072975 -30.622595;
1430, -78.586433 0. 93.90004 -30.988831;
1440, -77.765625 0. 97.305061 -28.184227;
1450, -76.068039 0. 101.203354 -21.177973;
1460, -71.958939 0. 97.577316 -23.044449;
1470, -55.172829 0. 91.528717 -25.202824;
1480, -47.538162 0. 71.111046 -46.572018;
1490, -47.511211 0. 74.504372 -37.123444;
1500, -49.413464 0. 70.439438 -39.826157;
1510, -48.311256 0. 67.805733 -45.32476;
1520, -46.77774 0. 74.290817 -37.569809;
1530, -42.294346 0. 72.273788 -43.281448;
1540, -40.694397 0. 77.894272 -35.138351;
1550, -41.581226 0. 70.959702 -43.241764;
1560, -46.363007 0. 61.513649 -47.550251;
1570, -55.388954 0. 65.482285 -48.273792;
1580, -47.422577 0. 75.662254 -39.568089;
1590, -47.241577 0. 72.821259 -42.861649;
1600, -46.591904 0. 78.857559 -34.489571;
1610, -46.029049 0. 63.861588 -62.086346;
1620, -45.721237 0. 76.257072 -37.116035;
1630, -43.243443 0. 85.838455 -41.573402;
1640, -39.889313 0. 99.899757 -22.492342;
1650, -28.19865 0. 101.205544 -20.967356;
1660, -21.813643 0. 104.414268 -25.091228;
1670, -19.966198 0. 106.442825 -25.412138;
1680, -19.453495 0. 104.415924 -28.016161;
1690, -19.808422 0. 102.459503 -37.562344;
1700, -20.995199 0. 107.57782 -12.469728;
1710, -17.10265 0. 97.644699 -22.428349;
1720, -13.35479 0. 98.292923 -25.353741;
1730, -12.127004 0. 97.483376 -25.713968;
1740, -11.880198 0. 98.795158 -23.083157;
1750, -11.991309 0. 96.425316 -30.35412;
1760, -11.896491 0. 98.268341 -22.592186;
1770, -12.733804 0. 94.288467 -33.125172;
1780, -13.271936 0. 92.829063 -41.043224;
1790, -13.730099 0. 91.637947 -42.778748;
1800, -14.759801 0. 95.346245 -27.46397;
1810, -15.240652 0. 90.266037 -37.235596;
1820, -15.817263 0. 88.292023 -64.663559;
1830, -16.11941 0. 91.408707 -33.291527;
1840, -16.196754 0. 87.772057 -48.05022;
1850, -15.933992 0. 86.403709 -59.553379;
1860, -16.169794 0. 88.245682 -49.319454;
1870, -16.054352 0. 87.93013 -48.074997;
1880, -16.059082 0. 89.705544 -37.394062;
1890, -16.737091 0. 90.948715 -34.381771;
1900, -18.121685 0. 93.87603 -29.012634;
1910, -18.374668 0. 83.785568 -72.030014;
1920, -18.622274 0. 87.035393 -44.666107;
1930, -19.021049 0. 82.098938 -47.128643;
1940, -21.147387 0. 78.511284 -41.326519;
1950, -26.93222 0. 67.75576 -57.338234;
1960, -34.170162 0. 73.908577 -42.574615;
1970, -27.131205 0. 85.805099 -32.453644;
1980, -24.950994 0. 83.860909 -36.373283;
1990, -25.188255 0. 81.976196 -34.943817;
2000, -29.52219 0. 78.164772 -39.649746;
2010, -28.287418 0. 81.528435 -37.08831;
2020, -28.36998 0. 73.03743 -44.362953;
2030, -32.436436 0. 67.878769 -40.347309;
2040, -44.126865 0. 72.945122 -37.454498;
2050, -50.287327 0. 61.867767 -56.459652;
2060, -53.320133 0. 69.884766 -43.460175;
2070, -56.125668 0. 72.669815 -40.736794;
2080, -59.249718 0. 69.789146 -42.024437;
2090, -58.275681 0. 77.797676 -35.705116;
2100, -59.374722 0. 74.69355 -39.064716;
2110, -58.185989 0. 74.780556 -39.151268;
2120, -60.555294 0. 58.444817 -56.699013;
2130, -58.195263 0. 67.810768 -38.992264;
2140, -60.422066 0. 68.034187 -39.257023;
2150, -55.41935 0. 72.325203 -39.865276;
2160, -49.88892 0. 74.406029 -38.782528;
2170, -50.226887 0. 72.448196 -40.331978;
2180, -54.304268 0. 71.748222 -40.209579;
2190, -58.201939 0. 73.907516 -37.229939;
2200, -62.488884 0. 65.527786 -45.109306;
2210, -48.839947 0. 64.423965 -48.2132;
